19-06-2018 20:02,b'#VAR amasimba yazi.... Can we please not be ripped off in the name of Technology that is dictated by human beings w... https://t.co/LJNGKyp43b'
,
19-06-2018 20:02,"b""#var is pointless when it comes to penalties. It's still down to opinions. Just have it for the other 3 things and... https://t.co/UKFXWPSgIN"""
,
19-06-2018 20:02,b'More unpunished #NFL #linebacker enforcement in #RUSEGY Get #VAR right #FIFAWorldCup or do you have an agenda?'
,
19-06-2018 20:01,b'#VAR Should just be abolished if everyone is confused bout wen its supossed to be used #WorldCup #RUSEGY'
,
19-06-2018 20:00,"b""Who Else Is LOVING VAR This World Cup?\n\nMore GOALS\nPenalty Every Game\n\nNO 0-0'S YET\n\n#WorldCup \n#VAR"""
,
19-06-2018 20:00,b'Guess the FIFA #VAR is against African teams '
,
19-06-2018 20:00,b'#WATCH: Are you taking advantage of the #ArtificalIntelligence #BusinessOpportunity? @CRN chats with #industry expe... https://t.co/kmVlW7seDj'
,
19-06-2018 20:00,b'I know why #Italy never wanted to go to this year #WorldCup with the introduction of #VAR they would of gave away a... https://t.co/Oo0MGEfPq0'
,
19-06-2018 19:59,b'England should have had a couple of pens last night should they @GaryLineker ? Havent mentioned it much tonight #WorldCup #VAR'
,
19-06-2018 19:59,"b'Someone has just ordered cottage pie with chips and now, despite #Brexit, knob heads screaming to free Yaxley, Trum... https://t.co/4BgNF5WV18'"
,
19-06-2018 19:59,b'Imagine #RUS do a South Korea 2002 on us here thanks to VAR and referee decisions... #VAR #WorldCup'
,
19-06-2018 19:58,"b'VAR get rid of it or let each team have 2 ""challenges"" a half, captain makes a ""signal"" to any offical, decision th... https://t.co/LrCVH4yWND'"
,
19-06-2018 19:58,b'Refree is playing for russia #worldcup #FifaWorldCup2018 #EGYRUS #EGYvsRUS #FIFA #FIFA2018 #Russia2018WorldCup #VAR'
,
19-06-2018 19:57,"b""I said at the start that #VAR needs to be done similar to the #TMO\nI didn't think football player we're going to st... https://t.co/pHqKDtGXCo"""
,
19-06-2018 19:56,"b""#Sabckuzobalit VAR is for Russia's use #VAR must fall"""
,
19-06-2018 19:56,b'#estheticienneadomicile #var #83 #bandol #sanary#sixfours #laseyne #saintmandrier #ollioules #evenos #Toulon... https://t.co/t1jRVKoRXS'
,
19-06-2018 19:55,b'Why is there a #VAR during #RUSEGY? It was a second 100% #penalty by tackling Marwan Mohsen(9). #MatchFixing?'
,
19-06-2018 19:55,"b'Showup, shoutout, showoff at #SocialSelling SympoXpo in\n@evankirstel program chair\n@telecomreseller @techtionary sp... https://t.co/0u0w67OrIv'"
,
19-06-2018 19:53,b'10 penalties awarded in just 17 matches! \n#VAR effect in @FIFAWorldCup \n#FifaWorldCup2018 \n#WorldCup \n#RUSEGY'
,
19-06-2018 19:53,"b'#BasheerMadness | Kazan--Samara, intensity queries, @Bashola66 gives #VAR a slap...and just give it to... https://t.co/4fRHG0wS44'"
,
19-06-2018 19:52,b'10 penalties awarded in just 17 matches! \n#VAR effect in @FIFAWorldCup \n#FifaWorldCup2018 \n#fifa\n#WorldCup \n#RUSEGY'
,
19-06-2018 19:52,b'If @FIFAWorldCup  are using #VAR  for that little tug back on mo salah in the penalty box you could not miss the ru... https://t.co/o9VMqCKNsk'
,
19-06-2018 19:51,b'@cheesy_bungalow What theyre really looking at #VAR https://t.co/AlrX9Od8NB'
,
19-06-2018 19:50,b'#VAR fucking pointless'
,
19-06-2018 19:50,b'Football fans watching the #worldcup have no doubt come across #var But how does it work? \n\nhttps://t.co/1nwUxPj4A9'
,
19-06-2018 19:49,"b'I see VAR has worked well again in this World Cup, mustnt have had any signal last night  #VAR #WorldCup'"
,
19-06-2018 19:49,"b""So 10 penalties in 17 matches...\nThen when you need VAR to really come into action it doesn't... \nThere probably sh... https://t.co/4axvJrYwBG"""
,
19-06-2018 19:48,"b""I'd much prefer #VAR if it was only ever looked at if the ref specifically asked for it, or one of the team captain... https://t.co/hyFH57aoKE"""
,
19-06-2018 19:48,"b'When the referee tried to use #VAR after each obvious tackle ""your VAR subscription is expired, please renew to use... https://t.co/cd5WTqJ8xh'"
,
19-06-2018 19:48,"b'If #VAR was available in 83, it would take 3 hours to analyze the  libertadores final game. #libertadores #gremio... https://t.co/FwLPeGKGco'"
,
19-06-2018 19:48,"b'Guys, how the hell does this VAR thing work? When is it used? Who decides when and for what to use it? I am confused AF!! #worldcup #VAR'"
,
19-06-2018 19:48,"b""What i'm enjoying most in the 2018 #WorldCup is the #VAR,  wish this could go round Major leagues."""
,
19-06-2018 19:48,"b""What is the use of that #VAR if the referee had refused #Egypt's second penalty?"""
,
19-06-2018 19:47,b'#VAR technology needs to be modified in order to not interrupt the match too much!\n#WorldCup \n#RUSEGY'
,
19-06-2018 19:47,b'Never thought I would say this but best performer in #WorldCup so far is #VAR'
,
19-06-2018 19:46,"b""Forest Gump said VAR is like a box of chocolates...you never know what you're gonna get.  \n\n#VAR #WorldCup"""
,
19-06-2018 19:46,b'Just game #1 done for almost all the teams #VAR #VAR #FifaWorldCup2018 https://t.co/JlCm7Dqg0l'
,
19-06-2018 19:45,b'@EmadZafar Who the hell is calling the shots on #VAR ? #WorldCup'
,
19-06-2018 19:43,b'@BBCMOTD @BBCSport #VAR is not good!'
,
19-06-2018 19:42,b'#SABCKuzobalit they is no use for VAR #VAR MUST FALL'
,
19-06-2018 19:42,b'#VAR (Video Assisting Russia) \n#WorldCup \n#WorldCup18 \n#WorldCupRussia2018'
,
19-06-2018 19:42,b'@BBCMOTD Good #VAR decision for the #EGY penalty but shocking that the referee missed the fact he was well inside the box. #bbcworldcup'
,
19-06-2018 19:42,b'No British refs at the World Cup\n\n#VAR working perfectly smooth\n\nCoincidence?\n\n#WorldCup #RUSEGY https://t.co/A0pchCos5w'
,
19-06-2018 19:42,"b'Even after a clear foul in the box, the referee couldnt give a penalty to @MoSalah save for a VAR. Human Refereeing... https://t.co/ggax7VeY1S'"
,
19-06-2018 19:41,b'@Anarey_NLP @FIFAWorldCup Whats the point of having #VAR obviously just an excuse to bung a load of your mates 10... https://t.co/pwtyVH0STS'
,
19-06-2018 19:41,"b'If the point of #VAR is to help referees get things right, then everything should be being constantly checked and r... https://t.co/0JnfekEoBP'"
,
19-06-2018 19:41,b'@paddypower Definate penalty for Egypt 75 mins. Clearly the #VAR is only for the big countries. ( the ones that are... https://t.co/mf2wB5nyyZ'
,
19-06-2018 19:41,"b""Question? Anyone know if #VAR can make decisions or alert the referee to incidents he's missed?  Or is it purely th... https://t.co/Vbd52L9DhZ"""
,
19-06-2018 19:40,b'The VAR refs have been just as inconsistent as the refs on the pitch where bringing down a player in the box is con... https://t.co/14HpV5IagA'
,
19-06-2018 19:40,b'Football hasnt quite got the hang of #VAR technology. Its supposed to assist the referee on things he/she cant s... https://t.co/IFY2Fo8cln'
,
19-06-2018 19:40,b'Thank you #skybet and #var. 5 years ago I probably wouldnt of won this  #russiavsegypt https://t.co/OBrR2weK3d'
,
19-06-2018 19:40,"b""Wtf is going on #Worldcup2018Russia  I don't know if #VAR if off. Or if var only works for European countries but t... https://t.co/8jJlbYxTNg"""
,
19-06-2018 19:40,"b'#VAR #WorldCup18 Does VAR even work? what are you doing in there first, England v Tunisia now Egypt v Russia'"
,
19-06-2018 19:40,b'I am becoming increasingly bemused by #VAR and how it is being used. the decision making seems very arbitrary. One... https://t.co/JOplv6k85J'
,
19-06-2018 19:40,b'Was that not another clear penalty for Egypt? #WorldCup #RUSEGY #VAR '
,
19-06-2018 19:40,"b""Really think @FIFAcom rushed #VAR. So much inconsistencies in it's use. Refs just don't know how to use it and the... https://t.co/KBKTONs0I6"""
,
19-06-2018 19:40,b'I support Goal Line Technology 100%. \nNot the current #VAR system. \nThe rules NEED to be modified. \n\n#WorldCup'
,
19-06-2018 19:40,"b""What rubbish #VAR is at the @FIFAWorldCup! What's the point of it if the guys upstairs can't tell the guy on the pi... https://t.co/GtmpSgVynV"""
,
19-06-2018 19:40,"b'#Egypt has been neglected another penalty ,once again i stand questioning the effectiveness of #VAR'"
,
19-06-2018 19:39,"b""Semi-confused that they gave #Fra a penalty on what wasn't by any means an obvious penalty and yet know they can't... https://t.co/NY1G94NAsk"""
,
19-06-2018 19:39,"b""Please scrap VAR as you don't fucking use it #FIFA #FIFAWorldCup #VAR"""
,
19-06-2018 19:39,b'#RUSEGY @FIFAWorldCup  #VAR will always have its critics but I think its got right more than it has got wrong so f... https://t.co/iWqA9JIUae'
,
19-06-2018 19:39,b'OI!  @FIFAcom you cock sniffing wank badgers...do you wanna brief the cunting video referees that this is NOT #WWE... https://t.co/HWK3D58bla'
,
19-06-2018 19:39,"b'This VAR is getting ridiculous with players shouting ""TV"" after every foul. Give each team 3 disputes each like in... https://t.co/8zAceAOCFp'"
,
19-06-2018 19:39,"b""We've now got this Video Assistant Referee and I STILL don't agree with all of their decisions. #Russia2018 #VAR"""
,
19-06-2018 19:39,b'I want #VAR in my fantasy team #WorldCup #FantasyFootball'
,
19-06-2018 19:39,"b'Come on #VAR, your intervention was curiously needed on that second penalty appeal #WorldCup #rus #EGY'"
,
19-06-2018 19:39,b'@SkyBet Lovin # BoostBet #VAR https://t.co/q5yFZBBemw'
,
19-06-2018 19:38,"b""#VAR #VAR #VAR Ref really really fair to Egypt. Why can't the #VAR controllers tell the refs because they have adva... https://t.co/D1ebhnyRQx"""
,
19-06-2018 19:38,"b'There is not doubt that the VAR-system is great...but at the end, its still people making decisions... \nshould hav... https://t.co/NoczglJYNn'"
,
19-06-2018 19:38,"b'#VAR seems a bit iffy on holding in the box. Egyptians holding Dzyuba all night at corners, same with Kane kast night. #RUSEGY'"
,
19-06-2018 19:38,"b""What's the point having VAR if we're not using it?? Clear penalty for me.... too many players trying to audition fo... https://t.co/W0PERGCOGy"""
,
19-06-2018 19:38,b'Dread the day someone asks me to explain #VAR in a pub with 2 empty pint glasses and a ketchup bottle.'
,
19-06-2018 19:38,"b'Based on Harry Kane last night and the most recent bit of wrestling in the box in the #Russia vs #Egypt match, I re... https://t.co/kNka4k7cPn'"
,
19-06-2018 19:38,"b""@FIFAcom another penalty not given.  Russia pulls down Egyptian in the box in 77th minute.\n\nWhy don't your #VAR off... https://t.co/zTfTVTR5W6"""
,
19-06-2018 19:38,b'The refereeing in this #Worldcup2018Russia is a disgrace what is the point of having #VAR when youre allowing #WWF... https://t.co/0OZiw1kB7q'
,
19-06-2018 19:37,b'#VAR is not making everything perfect in this #worldcup. The decisions on #VAR and foul call is still depended upon... https://t.co/AJZMqjDZV5'
,
19-06-2018 19:37,b'@FIFAcom @FIFAWorldCup what is the point of VAR if like the refs it wont give decisions to close together. Blatant... https://t.co/jpoGoOmIBm'
,
19-06-2018 19:37,b'Ive said that this #VAR thing is not a fair system #EgyptVsRussia'
,
19-06-2018 19:37,b'@FIFAWorldCup @FIFAcom #FIFAWorldCup #VAR #RUSEGY Question: WTF is the point of VAR?????'
,
19-06-2018 19:37,b'Absolute STONE WALL penalty. VAR has to look at that. Dont tell me the didnt see it. One word for it. CORRUPT. #VAR #RUSEGY #WorldCup'
,
19-06-2018 19:37,b'#SERIEA SHOULD WATCH THE #WORLDCUP TO UNDERSTAND HOW QUICK THE #VAR SHOULD BE . NOT LIKE SPENDING MINUTES OF BULLSHIT #ITALIANSERIEA'
,
19-06-2018 19:37,"b'To VAR or not to VAR, that is the question that no one knows the answer to. #WorldCup2018 #Russia #var'"
,
19-06-2018 19:37,b'Is wrestling allowed in this tournament now? How has var not picked that up and how was that not a penalty? Fifa no... https://t.co/7SiLxeH1k5'
,
19-06-2018 19:37,b'Players now signalling the #VAR to the ref like #RUSEGY https://t.co/QvlIBPAafU'
,
19-06-2018 19:37,"b""#VAR rescued the ref there, would have been a clanger as big as the pyramids if he'd not given a #penalty. #Salah n... https://t.co/lHRBsSyBk2"""
,
19-06-2018 19:37,b'I think its safe to say that the VAR isnt 100% consistent is it? #VAR #RUSEGY'
,
19-06-2018 19:37,b'#FifaWorldCup2018 #worldcup where are the #VAR people for rugby  tackles in penalty areas #RUSEGY'
,
19-06-2018 19:37,b'#VAR easily is the Best modification of modern football. It ensures just enough  authority is left in the hands of... https://t.co/0A86wRwY8N'
,
19-06-2018 19:36,b'What is even the point of VAR if it cannot counter blatatnt wrestling in the box...\n#VAR #WorldCup #RUSEGY'
,
19-06-2018 19:36,"b""What is going on with #VAR at this #WorldCup Is it optional, to be used at referees' whim??"""
,
19-06-2018 19:36,"b""I'm starting to dislike #VAR @FIFAWorldCup"""
,
19-06-2018 19:36,b'So clearly #VAR just doesnt do wrestling opponents to the ground in the box. Two in the England game last night an... https://t.co/oVH1fotaHX'
,
19-06-2018 19:36,b'I see #VAR is missing full #WWE assaults in the box again.'
,
19-06-2018 19:36,b'The wrestling has to stop. Thats what #VAR should help with. Theres 11 referees in every match. First England x2... https://t.co/ZUIsO3tq8M'
,
19-06-2018 19:36,b'Refs have more cataracts than soft Mick #VAR'
,
19-06-2018 19:36,b'@therealstevenpi We were nearly seeing another petition from Liverpool fans there if VAR didnt give that pen #var #Russia2018WorldCup #dive'
,
19-06-2018 19:36,b'#VAR where you at?  #WorldCup #RUSEGY'
,
19-06-2018 19:36,"b""It was said last night with the Kane challenges and it will be said tonight , what's the point of #VAR if its not p... https://t.co/B0wVdHb08I"""
,
19-06-2018 19:36,b'That HAS to be a penalty. #VAR where u at? #EGY #WorldCup'
,
19-06-2018 19:36,b'The #VAR effect https://t.co/UTGqDKB3pD'
,
19-06-2018 19:36,b'This #VAR Ish is bloody useless!!!  #EGY robbed another penalty'
,
19-06-2018 19:36,"b'After the problems the @Bundesliga_EN had with the #VAR, I am now astonished how well the coordination between the... https://t.co/UTJFb7RZnA'"
,
19-06-2018 19:36,"b""@FIFAWorldCup why can't #var be used like in #rugby and other sports? #referee is heard on mic conversing with var... https://t.co/gaIagjTHWz"""
,
19-06-2018 19:36,b'How are teams getting away with all these rugby tackles in the penalty area!? #VAR #ref #WorldCupRussia2018'
,
19-06-2018 19:36,b'The Egyptian penalty is the best use of #VAR Ive seen yet. That is how it is done; no faffing about and the 4th of... https://t.co/y9VVufqmIY'
,
19-06-2018 19:36,b'#VAR is a lot of nonsense if they didnt see that foul on Egypts number 9'
,
19-06-2018 19:36,b'This #VAR is kinda useless #WorldCup'
,
19-06-2018 19:36,"b'Say what you will about #VAR, but if it turns vicious on-field player protests aimed at refs into patient waiting g... https://t.co/iXufBv3pTE'"
,
19-06-2018 19:36,"b""This #VAR is pure nonsense. It's rubbish. That thing was another penalty for Egypt. \n\n#WorldCup\n#WorldCupRussia2018"""
,
19-06-2018 19:36,b'Thats supposed to be another penalty. VAR where are you?! #VAR #Worldcup2018Russia'
,
19-06-2018 19:36,b'@FIFAWorldCup #RUSEGY #VAR TOTALLY POINTLESS'
,
19-06-2018 19:36,"b""#Var robbed #EGY Clear foul should've been penalty \n#WorldCup"""
,
19-06-2018 19:36,"b""I'm starting to think I could bring a gun into the penalty box and the ref would say play on... #RUSEGY #VAR"""
,
19-06-2018 19:36,b'Really how is that not a pen #VAR #RUSEGY https://t.co/EQQat55hbc'
,
19-06-2018 19:36,b'How does #VAR even work. That was a clear penalty. \n#WorldCup'
,
19-06-2018 19:35,"b""Lmao where's #VAR, that was clearly a penalty.  #WorldCup #RUSEGY"""
,
19-06-2018 19:35,"b'Not a fan of VAR , think it allows players to just go looking for a soft penalty . #Worldcup2018Russia #RUSEGY #VAR'"
,
19-06-2018 19:35,b'#RUS taking advantage of the fact #VAR officials do not give penalties for body slams'
,
19-06-2018 19:35,b'Call me old fashioned but I prefer controversy and debate over #VAR except when it benefits #Salah #Worldcup2018Russia #WorldCup18'
,
19-06-2018 19:35,b'Really?!?! Where is the #VAR ?!?!? That was penalty!!! #EGYRUS'
,
19-06-2018 19:35,"b""That's another pen surely?? #VAR #WorldCup"""
,
19-06-2018 19:35,b'That was a penalty not given. #VAR for what???'
,
19-06-2018 19:35,b'Dont you love #VAR? VAR is the future that just got here. Welcome.  #RUSEGY'
,
19-06-2018 19:35,"b""Loving the #VAR at this #WorldCup now let's get rid of the offside, and enjoy the game."""
,
19-06-2018 19:35,b'The Premier League isnt utilizing #VAR next season right? Its going to be really annoying watching calls be wrong... https://t.co/aSLbueQdZ0'
,
19-06-2018 19:34,"b""The #Russia2018WorldCup will be remembered for #VAR, Oen Goals, and Penalty Kicks. It's been a boring one so far too."""
,
19-06-2018 19:34,b'Telling yah this #VAR thing is the future best thing ever  #RUSEGY #WorldCupRussia2018 https://t.co/yQ8aFNAUM8'
,
19-06-2018 19:34,b'@BBCMOTD Well its not. Not for England anyway! #Russia #VAR #WorldCup18'
,
19-06-2018 19:34,b'#RUSEGY  exactly what should have happened at #RoyalRumble #ENGTUN  #VAR #dodgyref'
,
19-06-2018 19:34,b'THANK YOU #VAR THE REFREE ALREADY SHOWN HIS SIDE #EGYPT WAKE UP #RUSSIAWORLDCUP2018'
,
19-06-2018 19:34,"b""Wish England had the same #VAR people as tonight how is salah's foul a pen and Harry kane wasn't?  Moral of the sto... https://t.co/3ZDP68krjk"""
,
19-06-2018 19:34,b'I should have put money on #var for golden boot at this #worldcup'
,
19-06-2018 19:34,b'Why is it that #VAR works perfectly in the #worldcup but they seem to mess it up in the #FACup? I genuinely think t... https://t.co/bnPX6xcyj3'
,
19-06-2018 19:34,"b""There's been a geansai load of penos in this tournament... #VAR #worldcup"""
,
19-06-2018 19:34,b'Me I like this #VAR Loads of penalties.\n#SSN #Worldcup'
,
19-06-2018 19:34,b'I VAR \n\nPass it on \n\n#VAR'
,
19-06-2018 19:34,b'@kvnkeenan @Linzh7 @DaniH07 @devpol This is great  #VAR'
,
19-06-2018 19:33,b'Another dubious #VAR intervention...clear and obvious that it was in the box...doubt it!! Serenity now!!! #WorldCup... https://t.co/6z0iqMKpqB'
,
19-06-2018 19:33,b'These refs looking all smug when awarding penalties after checking VAR forget that all it does is highlight that th... https://t.co/n4aUBzKGp9'
,
19-06-2018 19:33,b'Now the game just got interesting... thanks to #VAR #RUSEGY'
,
19-06-2018 19:33,b'#VAR THE REFREE ALREADY SHOWN HIS SIDE #EGYPT WAKE UP #RUSSIAWORLDCUP2018'
,
19-06-2018 19:33,b'@OllieHolt22 is it just me or have there been lots of penalties this World Cup? #var'
,
